NID    NIC-Addr  Node          Gemini         X  Y  Z
4513     14465   c14-0c0s0n3   c14-0c0s0g1    9  1  0 
4514     14468   c14-0c0s1n2   c14-0c0s1g1    9  1  1 
4515     14469   c14-0c0s1n3   c14-0c0s1g1    9  1  1 
4516     14472   c14-0c0s2n2   c14-0c0s2g1    9  1  2 
4517     14473   c14-0c0s2n3   c14-0c0s2g1    9  1  2 
4518     14476   c14-0c0s3n2   c14-0c0s3g1    9  1  3 
4519     14477   c14-0c0s3n3   c14-0c0s3g1    9  1  3 
4520     14480   c14-0c0s4n2   c14-0c0s4g1    9  1  4 
4521     14481   c14-0c0s4n3   c14-0c0s4g1    9  1  4 
4522     14484   c14-0c0s5n2   c14-0c0s5g1    9  1  5 
4523     14485   c14-0c0s5n3   c14-0c0s5g1    9  1  5 
4524     14488   c14-0c0s6n2   c14-0c0s6g1    9  1  6 
4525     14489   c14-0c0s6n3   c14-0c0s6g1    9  1  6 
4526     14492   c14-0c0s7n2   c14-0c0s7g1    9  1  7 
4527     14493   c14-0c0s7n3   c14-0c0s7g1    9  1  7 
4528     14496   c14-0c1s7n2   c14-0c1s7g1    9  1  8 
4529     14497   c14-0c1s7n3   c14-0c1s7g1    9  1  8 
4530     14500   c14-0c1s6n2   c14-0c1s6g1    9  1  9 
4531     14501   c14-0c1s6n3   c14-0c1s6g1    9  1  9 
4532     14504   c14-0c1s5n2   c14-0c1s5g1    9  1  10
4533     14505   c14-0c1s5n3   c14-0c1s5g1    9  1  10
4534     14508   c14-0c1s4n2   c14-0c1s4g1    9  1  11
4535     14509   c14-0c1s4n3   c14-0c1s4g1    9  1  11
4536     14512   c14-0c1s3n2   c14-0c1s3g1    9  1  12
4537     14513   c14-0c1s3n3   c14-0c1s3g1    9  1  12
4538     14516   c14-0c1s2n2   c14-0c1s2g1    9  1  13
4539     14517   c14-0c1s2n3   c14-0c1s2g1    9  1  13
4540     14520   c14-0c1s1n2   c14-0c1s1g1    9  1  14
4541     14521   c14-0c1s1n3   c14-0c1s1g1    9  1  14
4542     14524   c14-0c1s0n2   c14-0c1s0g1    9  1  15
4543     14525   c14-0c1s0n3   c14-0c1s0g1    9  1  15
4544     14528   c14-0c2s0n2   c14-0c2s0g1    9  1  16
4545     14529   c14-0c2s0n3   c14-0c2s0g1    9  1  16
4546     14532   c14-0c2s1n2   c14-0c2s1g1    9  1  17
4547     14533   c14-0c2s1n3   c14-0c2s1g1    9  1  17
4548     14536   c14-0c2s2n2   c14-0c2s2g1    9  1  18
4549     14537   c14-0c2s2n3   c14-0c2s2g1    9  1  18
4550     14540   c14-0c2s3n2   c14-0c2s3g1    9  1  19
4551     14541   c14-0c2s3n3   c14-0c2s3g1    9  1  19
4552     14544   c14-0c2s4n2   c14-0c2s4g1    9  1  20
4553     14545   c14-0c2s4n3   c14-0c2s4g1    9  1  20
4554     14548   c14-0c2s5n2   c14-0c2s5g1    9  1  21
4555     14549   c14-0c2s5n3   c14-0c2s5g1    9  1  21
4556     14552   c14-0c2s6n2   c14-0c2s6g1    9  1  22
4557     14553   c14-0c2s6n3   c14-0c2s6g1    9  1  22
4558     14556   c14-0c2s7n2   c14-0c2s7g1    9  1  23
4559     14557   c14-0c2s7n3   c14-0c2s7g1    9  1  23
4510     14592   c14-2c2s0n0   c14-2c2s0g0    9  2  0 
4511     14593   c14-2c2s0n1   c14-2c2s0g0    9  2  0 
4508     14596   c14-2c2s1n0   c14-2c2s1g0    9  2  1 
4509     14597   c14-2c2s1n1   c14-2c2s1g0    9  2  1 
4506     14600   c14-2c2s2n0   c14-2c2s2g0    9  2  2 
4507     14601   c14-2c2s2n1   c14-2c2s2g0    9  2  2 
4504     14604   c14-2c2s3n0   c14-2c2s3g0    9  2  3 
4505     14605   c14-2c2s3n1   c14-2c2s3g0    9  2  3 
4502     14608   c14-2c2s4n0   c14-2c2s4g0    9  2  4 
4503     14609   c14-2c2s4n1   c14-2c2s4g0    9  2  4 
4500     14612   c14-2c2s5n0   c14-2c2s5g0    9  2  5 
4501     14613   c14-2c2s5n1   c14-2c2s5g0    9  2  5 
4498     14616   c14-2c2s6n0   c14-2c2s6g0    9  2  6 
4499     14617   c14-2c2s6n1   c14-2c2s6g0    9  2  6 
4496     14620   c14-2c2s7n0   c14-2c2s7g0    9  2  7 
4497     14621   c14-2c2s7n1   c14-2c2s7g0    9  2  7 
4494     14624   c14-2c1s7n0   c14-2c1s7g0    9  2  8 
4495     14625   c14-2c1s7n1   c14-2c1s7g0    9  2  8 
4492     14628   c14-2c1s6n0   c14-2c1s6g0    9  2  9 
4493     14629   c14-2c1s6n1   c14-2c1s6g0    9  2  9 
4490     14632   c14-2c1s5n0   c14-2c1s5g0    9  2  10
4491     14633   c14-2c1s5n1   c14-2c1s5g0    9  2  10
4488     14636   c14-2c1s4n0   c14-2c1s4g0    9  2  11
4489     14637   c14-2c1s4n1   c14-2c1s4g0    9  2  11
4486     14640   c14-2c1s3n0   c14-2c1s3g0    9  2  12
4487     14641   c14-2c1s3n1   c14-2c1s3g0    9  2  12
4484     14644   c14-2c1s2n0   c14-2c1s2g0    9  2  13
4485     14645   c14-2c1s2n1   c14-2c1s2g0    9  2  13
4482     14648   c14-2c1s1n0   c14-2c1s1g0    9  2  14
4483     14649   c14-2c1s1n1   c14-2c1s1g0    9  2  14
4480     14652   c14-2c1s0n0   c14-2c1s0g0    9  2  15
4481     14653   c14-2c1s0n1   c14-2c1s0g0    9  2  15
4478     14656   c14-2c0s0n0   c14-2c0s0g0    9  2  16
4479     14657   c14-2c0s0n1   c14-2c0s0g0    9  2  16
4476     14660   c14-2c0s1n0   c14-2c0s1g0    9  2  17
4477     14661   c14-2c0s1n1   c14-2c0s1g0    9  2  17
4474     14664   c14-2c0s2n0   c14-2c0s2g0    9  2  18
4475     14665   c14-2c0s2n1   c14-2c0s2g0    9  2  18
4472     14668   c14-2c0s3n0   c14-2c0s3g0    9  2  19
4473     14669   c14-2c0s3n1   c14-2c0s3g0    9  2  19
4470     14672   c14-2c0s4n0   c14-2c0s4g0    9  2  20
4471     14673   c14-2c0s4n1   c14-2c0s4g0    9  2  20
4468     14676   c14-2c0s5n0   c14-2c0s5g0    9  2  21
4469     14677   c14-2c0s5n1   c14-2c0s5g0    9  2  21
4466     14680   c14-2c0s6n0   c14-2c0s6g0    9  2  22
4467     14681   c14-2c0s6n1   c14-2c0s6g0    9  2  22
4464     14684   c14-2c0s7n0   c14-2c0s7g0    9  2  23
4465     14685   c14-2c0s7n1   c14-2c0s7g0    9  2  23
4416     14720   c14-2c2s0n2   c14-2c2s0g1    9  3  0 
4417     14721   c14-2c2s0n3   c14-2c2s0g1    9  3  0 
4418     14724   c14-2c2s1n2   c14-2c2s1g1    9  3  1 
4419     14725   c14-2c2s1n3   c14-2c2s1g1    9  3  1 
4420     14728   c14-2c2s2n2   c14-2c2s2g1    9  3  2 
4421     14729   c14-2c2s2n3   c14-2c2s2g1    9  3  2 
4422     14732   c14-2c2s3n2   c14-2c2s3g1    9  3  3 
4423     14733   c14-2c2s3n3   c14-2c2s3g1    9  3  3 
4424     14736   c14-2c2s4n2   c14-2c2s4g1    9  3  4 
4425     14737   c14-2c2s4n3   c14-2c2s4g1    9  3  4 
4426     14740   c14-2c2s5n2   c14-2c2s5g1    9  3  5 
4427     14741   c14-2c2s5n3   c14-2c2s5g1    9  3  5 
4428     14744   c14-2c2s6n2   c14-2c2s6g1    9  3  6 
4429     14745   c14-2c2s6n3   c14-2c2s6g1    9  3  6 
4430     14748   c14-2c2s7n2   c14-2c2s7g1    9  3  7 
4431     14749   c14-2c2s7n3   c14-2c2s7g1    9  3  7 
4432     14752   c14-2c1s7n2   c14-2c1s7g1    9  3  8 
4433     14753   c14-2c1s7n3   c14-2c1s7g1    9  3  8 
4434     14756   c14-2c1s6n2   c14-2c1s6g1    9  3  9 
4435     14757   c14-2c1s6n3   c14-2c1s6g1    9  3  9 
4436     14760   c14-2c1s5n2   c14-2c1s5g1    9  3  10
4437     14761   c14-2c1s5n3   c14-2c1s5g1    9  3  10
4438     14764   c14-2c1s4n2   c14-2c1s4g1    9  3  11
4439     14765   c14-2c1s4n3   c14-2c1s4g1    9  3  11
4440     14768   c14-2c1s3n2   c14-2c1s3g1    9  3  12
4441     14769   c14-2c1s3n3   c14-2c1s3g1    9  3  12
4442     14772   c14-2c1s2n2   c14-2c1s2g1    9  3  13
4443     14773   c14-2c1s2n3   c14-2c1s2g1    9  3  13
4444     14776   c14-2c1s1n2   c14-2c1s1g1    9  3  14
4445     14777   c14-2c1s1n3   c14-2c1s1g1    9  3  14
4446     14780   c14-2c1s0n2   c14-2c1s0g1    9  3  15
4447     14781   c14-2c1s0n3   c14-2c1s0g1    9  3  15
4448     14784   c14-2c0s0n2   c14-2c0s0g1    9  3  16
4449     14785   c14-2c0s0n3   c14-2c0s0g1    9  3  16
4450     14788   c14-2c0s1n2   c14-2c0s1g1    9  3  17
4451     14789   c14-2c0s1n3   c14-2c0s1g1    9  3  17
4452     14792   c14-2c0s2n2   c14-2c0s2g1    9  3  18
4453     14793   c14-2c0s2n3   c14-2c0s2g1    9  3  18
4454     14796   c14-2c0s3n2   c14-2c0s3g1    9  3  19
4455     14797   c14-2c0s3n3   c14-2c0s3g1    9  3  19
4456     14800   c14-2c0s4n2   c14-2c0s4g1    9  3  20
4457     14801   c14-2c0s4n3   c14-2c0s4g1    9  3  20
4458     14804   c14-2c0s5n2   c14-2c0s5g1    9  3  21
4459     14805   c14-2c0s5n3   c14-2c0s5g1    9  3  21
4460     14808   c14-2c0s6n2   c14-2c0s6g1    9  3  22
4461     14809   c14-2c0s6n3   c14-2c0s6g1    9  3  22
4462     14812   c14-2c0s7n2   c14-2c0s7g1    9  3  23
4463     14813   c14-2c0s7n3   c14-2c0s7g1    9  3  23
4414     14848   c14-4c0s0n0   c14-4c0s0g0    9  4  0 
4415     14849   c14-4c0s0n1   c14-4c0s0g0    9  4  0 
4412     14852   c14-4c0s1n0   c14-4c0s1g0    9  4  1 
4413     14853   c14-4c0s1n1   c14-4c0s1g0    9  4  1 
4410     14856   c14-4c0s2n0   c14-4c0s2g0    9  4  2 
4411     14857   c14-4c0s2n1   c14-4c0s2g0    9  4  2 
4408     14860   c14-4c0s3n0   c14-4c0s3g0    9  4  3 
4409     14861   c14-4c0s3n1   c14-4c0s3g0    9  4  3 
4406     14864   c14-4c0s4n0   c14-4c0s4g0    9  4  4 
4407     14865   c14-4c0s4n1   c14-4c0s4g0    9  4  4 
4404     14868   c14-4c0s5n0   c14-4c0s5g0    9  4  5 
4405     14869   c14-4c0s5n1   c14-4c0s5g0    9  4  5 
4402     14872   c14-4c0s6n0   c14-4c0s6g0    9  4  6 
4403     14873   c14-4c0s6n1   c14-4c0s6g0    9  4  6 
4400     14876   c14-4c0s7n0   c14-4c0s7g0    9  4  7 
4401     14877   c14-4c0s7n1   c14-4c0s7g0    9  4  7 
4398     14880   c14-4c1s7n0   c14-4c1s7g0    9  4  8 
4399     14881   c14-4c1s7n1   c14-4c1s7g0    9  4  8 
4396     14884   c14-4c1s6n0   c14-4c1s6g0    9  4  9 
4397     14885   c14-4c1s6n1   c14-4c1s6g0    9  4  9 
4394     14888   c14-4c1s5n0   c14-4c1s5g0    9  4  10
4395     14889   c14-4c1s5n1   c14-4c1s5g0    9  4  10
4392     14892   c14-4c1s4n0   c14-4c1s4g0    9  4  11
4393     14893   c14-4c1s4n1   c14-4c1s4g0    9  4  11
4390     14896   c14-4c1s3n0   c14-4c1s3g0    9  4  12
4391     14897   c14-4c1s3n1   c14-4c1s3g0    9  4  12
4388     14900   c14-4c1s2n0   c14-4c1s2g0    9  4  13
4389     14901   c14-4c1s2n1   c14-4c1s2g0    9  4  13
4386     14904   c14-4c1s1n0   c14-4c1s1g0    9  4  14
4387     14905   c14-4c1s1n1   c14-4c1s1g0    9  4  14
4384     14908   c14-4c1s0n0   c14-4c1s0g0    9  4  15
4385     14909   c14-4c1s0n1   c14-4c1s0g0    9  4  15
4382     14912   c14-4c2s0n0   c14-4c2s0g0    9  4  16
4383     14913   c14-4c2s0n1   c14-4c2s0g0    9  4  16
4380     14916   c14-4c2s1n0   c14-4c2s1g0    9  4  17
4381     14917   c14-4c2s1n1   c14-4c2s1g0    9  4  17
4378     14920   c14-4c2s2n0   c14-4c2s2g0    9  4  18
4379     14921   c14-4c2s2n1   c14-4c2s2g0    9  4  18
4376     14924   c14-4c2s3n0   c14-4c2s3g0    9  4  19
4377     14925   c14-4c2s3n1   c14-4c2s3g0    9  4  19
4374     14928   c14-4c2s4n0   c14-4c2s4g0    9  4  20
4375     14929   c14-4c2s4n1   c14-4c2s4g0    9  4  20
4372     14932   c14-4c2s5n0   c14-4c2s5g0    9  4  21
4373     14933   c14-4c2s5n1   c14-4c2s5g0    9  4  21
4370     14936   c14-4c2s6n0   c14-4c2s6g0    9  4  22
4371     14937   c14-4c2s6n1   c14-4c2s6g0    9  4  22
4368     14940   c14-4c2s7n0   c14-4c2s7g0    9  4  23
4369     14941   c14-4c2s7n1   c14-4c2s7g0    9  4  23
4320     14976   c14-4c0s0n2   c14-4c0s0g1    9  5  0 
4321     14977   c14-4c0s0n3   c14-4c0s0g1    9  5  0 
4322     14980   c14-4c0s1n2   c14-4c0s1g1    9  5  1 
4323     14981   c14-4c0s1n3   c14-4c0s1g1    9  5  1 
4324     14984   c14-4c0s2n2   c14-4c0s2g1    9  5  2 
4325     14985   c14-4c0s2n3   c14-4c0s2g1    9  5  2 
4326     14988   c14-4c0s3n2   c14-4c0s3g1    9  5  3 
4327     14989   c14-4c0s3n3   c14-4c0s3g1    9  5  3 
4328     14992   c14-4c0s4n2   c14-4c0s4g1    9  5  4 
4329     14993   c14-4c0s4n3   c14-4c0s4g1    9  5  4 
4330     14996   c14-4c0s5n2   c14-4c0s5g1    9  5  5 
4331     14997   c14-4c0s5n3   c14-4c0s5g1    9  5  5 
4332     15000   c14-4c0s6n2   c14-4c0s6g1    9  5  6 
4333     15001   c14-4c0s6n3   c14-4c0s6g1    9  5  6 
4334     15004   c14-4c0s7n2   c14-4c0s7g1    9  5  7 
4335     15005   c14-4c0s7n3   c14-4c0s7g1    9  5  7 
4336     15008   c14-4c1s7n2   c14-4c1s7g1    9  5  8 
4337     15009   c14-4c1s7n3   c14-4c1s7g1    9  5  8 
4338     15012   c14-4c1s6n2   c14-4c1s6g1    9  5  9 
4339     15013   c14-4c1s6n3   c14-4c1s6g1    9  5  9 
4340     15016   c14-4c1s5n2   c14-4c1s5g1    9  5  10
4341     15017   c14-4c1s5n3   c14-4c1s5g1    9  5  10
4342     15020   c14-4c1s4n2   c14-4c1s4g1    9  5  11
4343     15021   c14-4c1s4n3   c14-4c1s4g1    9  5  11
4344     15024   c14-4c1s3n2   c14-4c1s3g1    9  5  12
4345     15025   c14-4c1s3n3   c14-4c1s3g1    9  5  12
4346     15028   c14-4c1s2n2   c14-4c1s2g1    9  5  13
4347     15029   c14-4c1s2n3   c14-4c1s2g1    9  5  13
4348     15032   c14-4c1s1n2   c14-4c1s1g1    9  5  14
4349     15033   c14-4c1s1n3   c14-4c1s1g1    9  5  14
4350     15036   c14-4c1s0n2   c14-4c1s0g1    9  5  15
4351     15037   c14-4c1s0n3   c14-4c1s0g1    9  5  15
4352     15040   c14-4c2s0n2   c14-4c2s0g1    9  5  16
4353     15041   c14-4c2s0n3   c14-4c2s0g1    9  5  16
4354     15044   c14-4c2s1n2   c14-4c2s1g1    9  5  17
4355     15045   c14-4c2s1n3   c14-4c2s1g1    9  5  17
4356     15048   c14-4c2s2n2   c14-4c2s2g1    9  5  18
4357     15049   c14-4c2s2n3   c14-4c2s2g1    9  5  18
4358     15052   c14-4c2s3n2   c14-4c2s3g1    9  5  19
4359     15053   c14-4c2s3n3   c14-4c2s3g1    9  5  19
4360     15056   c14-4c2s4n2   c14-4c2s4g1    9  5  20
4361     15057   c14-4c2s4n3   c14-4c2s4g1    9  5  20
4362     15060   c14-4c2s5n2   c14-4c2s5g1    9  5  21
4363     15061   c14-4c2s5n3   c14-4c2s5g1    9  5  21
4364     15064   c14-4c2s6n2   c14-4c2s6g1    9  5  22
4365     15065   c14-4c2s6n3   c14-4c2s6g1    9  5  22
4366     15068   c14-4c2s7n2   c14-4c2s7g1    9  5  23
4367     15069   c14-4c2s7n3   c14-4c2s7g1    9  5  23
4318     15104   c14-5c2s0n0   c14-5c2s0g0    9  6  0 
4319     15105   c14-5c2s0n1   c14-5c2s0g0    9  6  0 
4316     15108   c14-5c2s1n0   c14-5c2s1g0    9  6  1 
4317     15109   c14-5c2s1n1   c14-5c2s1g0    9  6  1 
4314     15112   c14-5c2s2n0   c14-5c2s2g0    9  6  2 
4315     15113   c14-5c2s2n1   c14-5c2s2g0    9  6  2 
4312     15116   c14-5c2s3n0   c14-5c2s3g0    9  6  3 
4313     15117   c14-5c2s3n1   c14-5c2s3g0    9  6  3 
4310     15120   c14-5c2s4n0   c14-5c2s4g0    9  6  4 
4311     15121   c14-5c2s4n1   c14-5c2s4g0    9  6  4 
4308     15124   c14-5c2s5n0   c14-5c2s5g0    9  6  5 
4309     15125   c14-5c2s5n1   c14-5c2s5g0    9  6  5 
4306     15128   c14-5c2s6n0   c14-5c2s6g0    9  6  6 
4307     15129   c14-5c2s6n1   c14-5c2s6g0    9  6  6 
4304     15132   c14-5c2s7n0   c14-5c2s7g0    9  6  7 
4305     15133   c14-5c2s7n1   c14-5c2s7g0    9  6  7 
4302     15136   c14-5c1s7n0   c14-5c1s7g0    9  6  8 
4303     15137   c14-5c1s7n1   c14-5c1s7g0    9  6  8 
4300     15140   c14-5c1s6n0   c14-5c1s6g0    9  6  9 
4301     15141   c14-5c1s6n1   c14-5c1s6g0    9  6  9 
4298     15144   c14-5c1s5n0   c14-5c1s5g0    9  6  10
4299     15145   c14-5c1s5n1   c14-5c1s5g0    9  6  10
4296     15148   c14-5c1s4n0   c14-5c1s4g0    9  6  11
4297     15149   c14-5c1s4n1   c14-5c1s4g0    9  6  11
4294     15152   c14-5c1s3n0   c14-5c1s3g0    9  6  12
4295     15153   c14-5c1s3n1   c14-5c1s3g0    9  6  12
4292     15156   c14-5c1s2n0   c14-5c1s2g0    9  6  13
4293     15157   c14-5c1s2n1   c14-5c1s2g0    9  6  13
4290     15160   c14-5c1s1n0   c14-5c1s1g0    9  6  14
4291     15161   c14-5c1s1n1   c14-5c1s1g0    9  6  14
4288     15164   c14-5c1s0n0   c14-5c1s0g0    9  6  15
4289     15165   c14-5c1s0n1   c14-5c1s0g0    9  6  15
4286     15168   c14-5c0s0n0   c14-5c0s0g0    9  6  16
4287     15169   c14-5c0s0n1   c14-5c0s0g0    9  6  16
4284     15172   c14-5c0s1n0   c14-5c0s1g0    9  6  17
4285     15173   c14-5c0s1n1   c14-5c0s1g0    9  6  17
4282     15176   c14-5c0s2n0   c14-5c0s2g0    9  6  18
4283     15177   c14-5c0s2n1   c14-5c0s2g0    9  6  18
4280     15180   c14-5c0s3n0   c14-5c0s3g0    9  6  19
4281     15181   c14-5c0s3n1   c14-5c0s3g0    9  6  19
4278     15184   c14-5c0s4n0   c14-5c0s4g0    9  6  20
4279     15185   c14-5c0s4n1   c14-5c0s4g0    9  6  20
4276     15188   c14-5c0s5n0   c14-5c0s5g0    9  6  21
4277     15189   c14-5c0s5n1   c14-5c0s5g0    9  6  21
4274     15192   c14-5c0s6n0   c14-5c0s6g0    9  6  22
4275     15193   c14-5c0s6n1   c14-5c0s6g0    9  6  22
4272     15196   c14-5c0s7n0   c14-5c0s7g0    9  6  23
4273     15197   c14-5c0s7n1   c14-5c0s7g0    9  6  23
4224     15232   c14-5c2s0n2   c14-5c2s0g1    9  7  0 
4225     15233   c14-5c2s0n3   c14-5c2s0g1    9  7  0 
4226     15236   c14-5c2s1n2   c14-5c2s1g1    9  7  1 
4227     15237   c14-5c2s1n3   c14-5c2s1g1    9  7  1 
4228     15240   c14-5c2s2n2   c14-5c2s2g1    9  7  2 
4229     15241   c14-5c2s2n3   c14-5c2s2g1    9  7  2 
4230     15244   c14-5c2s3n2   c14-5c2s3g1    9  7  3 
4231     15245   c14-5c2s3n3   c14-5c2s3g1    9  7  3 
4232     15248   c14-5c2s4n2   c14-5c2s4g1    9  7  4 
4233     15249   c14-5c2s4n3   c14-5c2s4g1    9  7  4 
4234     15252   c14-5c2s5n2   c14-5c2s5g1    9  7  5 
4235     15253   c14-5c2s5n3   c14-5c2s5g1    9  7  5 
4236     15256   c14-5c2s6n2   c14-5c2s6g1    9  7  6 
4237     15257   c14-5c2s6n3   c14-5c2s6g1    9  7  6 
4238     15260   c14-5c2s7n2   c14-5c2s7g1    9  7  7 
4239     15261   c14-5c2s7n3   c14-5c2s7g1    9  7  7 
4240     15264   c14-5c1s7n2   c14-5c1s7g1    9  7  8 
4241     15265   c14-5c1s7n3   c14-5c1s7g1    9  7  8 
4242     15268   c14-5c1s6n2   c14-5c1s6g1    9  7  9 
4243     15269   c14-5c1s6n3   c14-5c1s6g1    9  7  9 
4244     15272   c14-5c1s5n2   c14-5c1s5g1    9  7  10
4245     15273   c14-5c1s5n3   c14-5c1s5g1    9  7  10
4246     15276   c14-5c1s4n2   c14-5c1s4g1    9  7  11
4247     15277   c14-5c1s4n3   c14-5c1s4g1    9  7  11
4248     15280   c14-5c1s3n2   c14-5c1s3g1    9  7  12
4249     15281   c14-5c1s3n3   c14-5c1s3g1    9  7  12
4250     15284   c14-5c1s2n2   c14-5c1s2g1    9  7  13
4251     15285   c14-5c1s2n3   c14-5c1s2g1    9  7  13
4252     15288   c14-5c1s1n2   c14-5c1s1g1    9  7  14
4253     15289   c14-5c1s1n3   c14-5c1s1g1    9  7  14
4254     15292   c14-5c1s0n2   c14-5c1s0g1    9  7  15
4255     15293   c14-5c1s0n3   c14-5c1s0g1    9  7  15
4256     15296   c14-5c0s0n2   c14-5c0s0g1    9  7  16
4257     15297   c14-5c0s0n3   c14-5c0s0g1    9  7  16
4258     15300   c14-5c0s1n2   c14-5c0s1g1    9  7  17
4259     15301   c14-5c0s1n3   c14-5c0s1g1    9  7  17
4260     15304   c14-5c0s2n2   c14-5c0s2g1    9  7  18
4261     15305   c14-5c0s2n3   c14-5c0s2g1    9  7  18
4262     15308   c14-5c0s3n2   c14-5c0s3g1    9  7  19
4263     15309   c14-5c0s3n3   c14-5c0s3g1    9  7  19
4264     15312   c14-5c0s4n2   c14-5c0s4g1    9  7  20
4265     15313   c14-5c0s4n3   c14-5c0s4g1    9  7  20
4266     15316   c14-5c0s5n2   c14-5c0s5g1    9  7  21
4267     15317   c14-5c0s5n3   c14-5c0s5g1    9  7  21
4268     15320   c14-5c0s6n2   c14-5c0s6g1    9  7  22
4269     15321   c14-5c0s6n3   c14-5c0s6g1    9  7  22
4270     15324   c14-5c0s7n2   c14-5c0s7g1    9  7  23
4271     15325   c14-5c0s7n3   c14-5c0s7g1    9  7  23
4222     15360   c14-3c0s0n0   c14-3c0s0g0    9  8  0 
4223     15361   c14-3c0s0n1   c14-3c0s0g0    9  8  0 
4220     15364   c14-3c0s1n0   c14-3c0s1g0    9  8  1 
4221     15365   c14-3c0s1n1   c14-3c0s1g0    9  8  1 
4218     15368   c14-3c0s2n0   c14-3c0s2g0    9  8  2 
4219     15369   c14-3c0s2n1   c14-3c0s2g0    9  8  2 
4216     15372   c14-3c0s3n0   c14-3c0s3g0    9  8  3 
4217     15373   c14-3c0s3n1   c14-3c0s3g0    9  8  3 
4214     15376   c14-3c0s4n0   c14-3c0s4g0    9  8  4 
4215     15377   c14-3c0s4n1   c14-3c0s4g0    9  8  4 
4212     15380   c14-3c0s5n0   c14-3c0s5g0    9  8  5 
4213     15381   c14-3c0s5n1   c14-3c0s5g0    9  8  5 
4210     15384   c14-3c0s6n0   c14-3c0s6g0    9  8  6 
4211     15385   c14-3c0s6n1   c14-3c0s6g0    9  8  6 
4208     15388   c14-3c0s7n0   c14-3c0s7g0    9  8  7 
4209     15389   c14-3c0s7n1   c14-3c0s7g0    9  8  7 
4206     15392   c14-3c1s7n0   c14-3c1s7g0    9  8  8 
4207     15393   c14-3c1s7n1   c14-3c1s7g0    9  8  8 
4204     15396   c14-3c1s6n0   c14-3c1s6g0    9  8  9 
4205     15397   c14-3c1s6n1   c14-3c1s6g0    9  8  9 
4202     15400   c14-3c1s5n0   c14-3c1s5g0    9  8  10
4203     15401   c14-3c1s5n1   c14-3c1s5g0    9  8  10
4200     15404   c14-3c1s4n0   c14-3c1s4g0    9  8  11
4201     15405   c14-3c1s4n1   c14-3c1s4g0    9  8  11
4198     15408   c14-3c1s3n0   c14-3c1s3g0    9  8  12
4199     15409   c14-3c1s3n1   c14-3c1s3g0    9  8  12
4196     15412   c14-3c1s2n0   c14-3c1s2g0    9  8  13
4197     15413   c14-3c1s2n1   c14-3c1s2g0    9  8  13
4194     15416   c14-3c1s1n0   c14-3c1s1g0    9  8  14
4195     15417   c14-3c1s1n1   c14-3c1s1g0    9  8  14
4192     15420   c14-3c1s0n0   c14-3c1s0g0    9  8  15
4193     15421   c14-3c1s0n1   c14-3c1s0g0    9  8  15
4190     15424   c14-3c2s0n0   c14-3c2s0g0    9  8  16
4191     15425   c14-3c2s0n1   c14-3c2s0g0    9  8  16
4188     15428   c14-3c2s1n0   c14-3c2s1g0    9  8  17
4189     15429   c14-3c2s1n1   c14-3c2s1g0    9  8  17
4186     15432   c14-3c2s2n0   c14-3c2s2g0    9  8  18
4187     15433   c14-3c2s2n1   c14-3c2s2g0    9  8  18
4184     15436   c14-3c2s3n0   c14-3c2s3g0    9  8  19
4185     15437   c14-3c2s3n1   c14-3c2s3g0    9  8  19
4182     15440   c14-3c2s4n0   c14-3c2s4g0    9  8  20
4183     15441   c14-3c2s4n1   c14-3c2s4g0    9  8  20
4180     15444   c14-3c2s5n0   c14-3c2s5g0    9  8  21
4181     15445   c14-3c2s5n1   c14-3c2s5g0    9  8  21
4178     15448   c14-3c2s6n0   c14-3c2s6g0    9  8  22
4179     15449   c14-3c2s6n1   c14-3c2s6g0    9  8  22
4176     15452   c14-3c2s7n0   c14-3c2s7g0    9  8  23
4177     15453   c14-3c2s7n1   c14-3c2s7g0    9  8  23
4128     15488   c14-3c0s0n2   c14-3c0s0g1    9  9  0 
4129     15489   c14-3c0s0n3   c14-3c0s0g1    9  9  0 
4130     15492   c14-3c0s1n2   c14-3c0s1g1    9  9  1 
4131     15493   c14-3c0s1n3   c14-3c0s1g1    9  9  1 
4132     15496   c14-3c0s2n2   c14-3c0s2g1    9  9  2 
4133     15497   c14-3c0s2n3   c14-3c0s2g1    9  9  2 
4134     15500   c14-3c0s3n2   c14-3c0s3g1    9  9  3 
4135     15501   c14-3c0s3n3   c14-3c0s3g1    9  9  3 
4136     15504   c14-3c0s4n2   c14-3c0s4g1    9  9  4 
4137     15505   c14-3c0s4n3   c14-3c0s4g1    9  9  4 
4138     15508   c14-3c0s5n2   c14-3c0s5g1    9  9  5 
4139     15509   c14-3c0s5n3   c14-3c0s5g1    9  9  5 
4140     15512   c14-3c0s6n2   c14-3c0s6g1    9  9  6 
4141     15513   c14-3c0s6n3   c14-3c0s6g1    9  9  6 
4142     15516   c14-3c0s7n2   c14-3c0s7g1    9  9  7 
4143     15517   c14-3c0s7n3   c14-3c0s7g1    9  9  7 
4144     15520   c14-3c1s7n2   c14-3c1s7g1    9  9  8 
4145     15521   c14-3c1s7n3   c14-3c1s7g1    9  9  8 
4146     15524   c14-3c1s6n2   c14-3c1s6g1    9  9  9 
4147     15525   c14-3c1s6n3   c14-3c1s6g1    9  9  9 
4148     15528   c14-3c1s5n2   c14-3c1s5g1    9  9  10
4149     15529   c14-3c1s5n3   c14-3c1s5g1    9  9  10
